"device_database_name","address","name","version","logging_interval","last_pointer","mode","last_download","thresholds","calibration_temp","calibration_dewp","calibration_press","calibration_humi"
"553","2019-Jul-31 15:01","13.7","88.4","721.8","11.8","1","2019-10-13 11:05:09","","0","0","0","0"
"554","2019-Jul-31 16:01","13.8","88.1","721.4","11.8","1","2019-10-13 11:05:09","","0","0","0","0"
"555","2019-Jul-31 17:01","13.9","76.3","721.3","9.8","1","2019-10-13 11:05:09","","0","0","0","0"
"556","2019-Jul-31 18:01","14.0","70.1","721.1","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"557","2019-Jul-31 19:01","13.5","74.3","720.9","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"558","2019-Jul-31 20:01","13.6","66.9","721.1","7.6","1","2019-10-13 11:05:09","","0","0","0","0"
"559","2019-Jul-31 21:01","12.0","78","720.6","8.3","1","2019-10-13 11:05:09","","0","0","0","0"
"560","2019-Jul-31 22:01","11.2","77.6","721","7.4","1","2019-10-13 11:05:09","","0","0","0","0"
"561","2019-Jul-31 23:01","10.9","77.3","721.4","7.1","1","2019-10-13 11:05:09","","0","0","0","0"
"562","2019-Aug-01 00:01","11.3","75","721.4","7.0","1","2019-10-13 11:05:09","","0","0","0","0"
"563","2019-Aug-01 01:01","11.4","78","721.1","7.7","1","2019-10-13 11:05:09","","0","0","0","0"
"564","2019-Aug-01 02:01","11.1","85","720.5","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"565","2019-Aug-01 03:01","10.0","86.8","720.1","7.9","1","2019-10-13 11:05:09","","0","0","0","0"
"566","2019-Aug-01 04:01","8.9","85.7","719.5","6.6","1","2019-10-13 11:05:09","","0","0","0","0"
"567","2019-Aug-01 05:01","8.6","84.5","719.6","6.1","1","2019-10-13 11:05:09","","0","0","0","0"
"568","2019-Aug-01 06:01","8.5","87.8","719.6","6.6","1","2019-10-13 11:05:09","","0","0","0","0"
"569","2019-Aug-01 07:01","8.7","88.3","719.9","6.8","1","2019-10-13 11:05:09","","0","0","0","0"
"570","2019-Aug-01 08:01","9.8","91.7","720.3","8.5","1","2019-10-13 11:05:09","","0","0","0","0"
"571","2019-Aug-01 09:01","11.3","91","720.6","9.8","1","2019-10-13 11:05:09","","0","0","0","0"
"572","2019-Aug-01 10:01","12.2","89.3","720.6","10.5","1","2019-10-13 11:05:09","","0","0","0","0"
"573","2019-Aug-01 11:01","14.9","72.3","720.7","9.9","1","2019-10-13 11:05:09","","0","0","0","0"
"574","2019-Aug-01 12:01","15.9","61.4","721","8.5","1","2019-10-13 11:05:09","","0","0","0","0"
"575","2019-Aug-01 13:01","15.2","64.9","721","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"576","2019-Aug-01 14:01","15.5","64.4","721","8.8","1","2019-10-13 11:05:09","","0","0","0","0"
"577","2019-Aug-01 15:01","12.0","99.1","721.2","11.8","1","2019-10-13 11:05:09","","0","0","0","0"
"578","2019-Aug-01 16:01","12.3","100","720.7","12.2","1","2019-10-13 11:05:09","","0","0","0","0"
"579","2019-Aug-01 17:01","13.3","98.7","720.1","13.1","1","2019-10-13 11:05:09","","0","0","0","0"
"580","2019-Aug-01 18:01","13.7","100","720","13.7","1","2019-10-13 11:05:09","","0","0","0","0"
"581","2019-Aug-01 19:01","13.1","100","719.8","13.0","1","2019-10-13 11:05:09","","0","0","0","0"
"582","2019-Aug-01 20:01","13.0","100","720.3","13.0","1","2019-10-13 11:05:09","","0","0","0","0"
"583","2019-Aug-01 21:01","12.0","100","720.5","12.0","1","2019-10-13 11:05:09","","0","0","0","0"
"584","2019-Aug-01 22:01","11.0","91","720.6","9.5","1","2019-10-13 11:05:09","","0","0","0","0"
"585","2019-Aug-01 23:01","9.7","91.5","720.5","8.3","1","2019-10-13 11:05:09","","0","0","0","0"
"586","2019-Aug-02 00:01","8.6","92.1","720.8","7.3","1","2019-10-13 11:05:09","","0","0","0","0"
"587","2019-Aug-02 01:01","8.4","93.2","720.7","7.3","1","2019-10-13 11:05:09","","0","0","0","0"
"588","2019-Aug-02 02:01","7.5","93.6","720.6","6.5","1","2019-10-13 11:05:09","","0","0","0","0"
"589","2019-Aug-02 03:01","7.6","94.1","720.2","6.7","1","2019-10-13 11:05:09","","0","0","0","0"
"590","2019-Aug-02 04:01","7.4","94.5","719.9","6.5","1","2019-10-13 11:05:09","","0","0","0","0"
"591","2019-Aug-02 05:01","7.2","94.8","720","6.4","1","2019-10-13 11:05:09","","0","0","0","0"
"592","2019-Aug-02 06:01","7.3","94.8","720.3","6.5","1","2019-10-13 11:05:09","","0","0","0","0"
"593","2019-Aug-02 07:01","7.0","95.1","720.9","6.2","1","2019-10-13 11:05:09","","0","0","0","0"
"594","2019-Aug-02 08:01","8.2","95.2","721","7.4","1","2019-10-13 11:05:09","","0","0","0","0"
"595","2019-Aug-02 09:01","10.4","91.9","721","9.1","1","2019-10-13 11:05:09","","0","0","0","0"
"596","2019-Aug-02 10:01","14.3","85.9","721.5","11.9","1","2019-10-13 11:05:09","","0","0","0","0"
"597","2019-Aug-02 11:01","16.7","62.8","721.8","9.6","1","2019-10-13 11:05:09","","0","0","0","0"
"598","2019-Aug-02 12:01","19.6","51","722.1","9.2","1","2019-10-13 11:05:09","","0","0","0","0"
"599","2019-Aug-02 13:01","17.1","59.3","722.1","9.1","1","2019-10-13 11:05:09","","0","0","0","0"
"600","2019-Aug-02 14:01","18.0","52.8","721.9","8.2","1","2019-10-13 11:05:09","","0","0","0","0"
"601","2019-Aug-02 15:01","15.0","97.1","722.2","14.5","1","2019-10-13 11:05:09","","0","0","0","0"
"602","2019-Aug-02 16:01","13.9","93.5","722.2","12.8","1","2019-10-13 11:05:09","","0","0","0","0"
"603","2019-Aug-02 17:01","12.1","97.1","722.9","11.6","1","2019-10-13 11:05:09","","0","0","0","0"
"604","2019-Aug-02 18:01","13.3","100","722.2","13.3","1","2019-10-13 11:05:09","","0","0","0","0"
"605","2019-Aug-02 19:01","13.1","100","721.8","13.0","1","2019-10-13 11:05:09","","0","0","0","0"
"606","2019-Aug-02 20:01","11.9","100","721.8","11.9","1","2019-10-13 11:05:09","","0","0","0","0"
"607","2019-Aug-02 21:01","10.1","100","722.2","10.0","1","2019-10-13 11:05:09","","0","0","0","0"
"608","2019-Aug-02 22:01","8.8","100","722.6","8.8","1","2019-10-13 11:05:09","","0","0","0","0"
"609","2019-Aug-02 23:01","8.0","100","722.7","8.0","1","2019-10-13 11:05:09","","0","0","0","0"
"610","2019-Aug-03 00:01","7.4","91.2","722.6","6.0","1","2019-10-13 11:05:09","","0","0","0","0"
"611","2019-Aug-03 01:01","7.2","92.3","722.7","6.0","1","2019-10-13 11:05:09","","0","0","0","0"
"612","2019-Aug-03 02:01","7.0","91.9","722.5","5.7","1","2019-10-13 11:05:09","","0","0","0","0"
"613","2019-Aug-03 03:01","6.4","92.3","721.9","5.2","1","2019-10-13 11:05:09","","0","0","0","0"
"614","2019-Aug-03 04:01","5.8","92.4","721.8","4.6","1","2019-10-13 11:05:09","","0","0","0","0"
"615","2019-Aug-03 05:01","6.2","93.5","721.8","5.2","1","2019-10-13 11:05:09","","0","0","0","0"
"616","2019-Aug-03 06:01","6.0","93.1","721.8","4.9","1","2019-10-13 11:05:09","","0","0","0","0"
"617","2019-Aug-03 07:01","5.6","92.4","722.1","4.4","1","2019-10-13 11:05:09","","0","0","0","0"
"618","2019-Aug-03 08:01","6.5","91.4","722.3","5.2","1","2019-10-13 11:05:09","","0","0","0","0"
"619","2019-Aug-03 09:01","9.8","97","722.4","9.3","1","2019-10-13 11:05:09","","0","0","0","0"
"620","2019-Aug-03 10:01","15.4","58.3","722.4","7.3","1","2019-10-13 11:05:09","","0","0","0","0"
"621","2019-Aug-03 11:01","18.9","44.8","722.5","6.7","1","2019-10-13 11:05:09","","0","0","0","0"
"622","2019-Aug-03 12:01","21.8","35.5","722.6","5.9","1","2019-10-13 11:05:09","","0","0","0","0"
"623","2019-Aug-03 13:01","19.9","40.8","722.4","6.2","1","2019-10-13 11:05:09","","0","0","0","0"
"624","2019-Aug-03 14:01","21.2","37.8","722.1","6.3","1","2019-10-13 11:05:09","","0","0","0","0"
"625","2019-Aug-03 15:01","21.1","42.8","721.7","8.0","1","2019-10-13 11:05:09","","0","0","0","0"
"626","2019-Aug-03 16:01","18.7","47.8","721.5","7.4","1","2019-10-13 11:05:09","","0","0","0","0"
"627","2019-Aug-03 17:01","17.5","54.8","721","8.3","1","2019-10-13 11:05:09","","0","0","0","0"
"628","2019-Aug-03 18:01","18.7","44.7","720.8","6.5","1","2019-10-13 11:05:09","","0","0","0","0"
"629","2019-Aug-03 19:01","17.1","54.3","720.7","7.8","1","2019-10-13 11:05:09","","0","0","0","0"
"630","2019-Aug-03 20:01","16.3","50.7","721.1","6.1","1","2019-10-13 11:05:09","","0","0","0","0"
"631","2019-Aug-03 21:01","13.3","58.5","721.5","5.3","1","2019-10-13 11:05:09","","0","0","0","0"
"632","2019-Aug-03 22:01","13.0","62","721.8","5.9","1","2019-10-13 11:05:09","","0","0","0","0"
"633","2019-Aug-03 23:01","11.9","73.6","721.8","7.3","1","2019-10-13 11:05:09","","0","0","0","0"
"634","2019-Aug-04 00:01","10.8","77.9","721.7","7.1","1","2019-10-13 11:05:09","","0","0","0","0"
"635","2019-Aug-04 01:01","10.0","78","721.4","6.3","1","2019-10-13 11:05:09","","0","0","0","0"
"636","2019-Aug-04 02:01","10.1","78.7","721.2","6.5","1","2019-10-13 11:05:09","","0","0","0","0"
"637","2019-Aug-04 03:01","10.7","76.3","721","6.7","1","2019-10-13 11:05:09","","0","0","0","0"
"638","2019-Aug-04 04:01","10.5","76","720.7","6.4","1","2019-10-13 11:05:09","","0","0","0","0"
"639","2019-Aug-04 05:01","9.7","77.3","720.6","5.9","1","2019-10-13 11:05:09","","0","0","0","0"
"640","2019-Aug-04 06:01","9.7","77.2","720.9","5.9","1","2019-10-13 11:05:09","","0","0","0","0"
"641","2019-Aug-04 07:01","10.1","78","721.2","6.4","1","2019-10-13 11:05:09","","0","0","0","0"
"642","2019-Aug-04 08:01","11.8","75.1","721.4","7.5","1","2019-10-13 11:05:09","","0","0","0","0"
"643","2019-Aug-04 09:01","13.6","73.5","721.6","8.9","1","2019-10-13 11:05:09","","0","0","0","0"
"644","2019-Aug-04 10:01","17.5","59.5","721.6","9.5","1","2019-10-13 11:05:09","","0","0","0","0"
"645","2019-Aug-04 11:01","18.6","53.7","721.7","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"646","2019-Aug-04 12:01","19.8","50.5","721.4","9.3","1","2019-10-13 11:05:09","","0","0","0","0"
"647","2019-Aug-04 13:01","20.4","46.2","721.2","8.5","1","2019-10-13 11:05:09","","0","0","0","0"
"648","2019-Aug-04 14:01","13.9","85.1","721.6","11.4","1","2019-10-13 11:05:09","","0","0","0","0"
"649","2019-Aug-04 15:01","13.6","100","721.7","13.5","1","2019-10-13 11:05:09","","0","0","0","0"
"650","2019-Aug-04 16:01","13.2","100","721","13.1","1","2019-10-13 11:05:09","","0","0","0","0"
"651","2019-Aug-04 17:01","14.3","100","720.5","14.3","1","2019-10-13 11:05:09","","0","0","0","0"
"652","2019-Aug-04 18:01","13.9","100","720.4","13.9","1","2019-10-13 11:05:09","","0","0","0","0"
"653","2019-Aug-04 19:01","11.7","98","720.6","11.3","1","2019-10-13 11:05:09","","0","0","0","0"
"654","2019-Aug-04 20:01","10.3","100","720.6","10.3","1","2019-10-13 11:05:09","","0","0","0","0"
"655","2019-Aug-04 21:01","10.1","100","720.8","10.0","1","2019-10-13 11:05:09","","0","0","0","0"
"656","2019-Aug-04 22:01","9.8","100","721.4","9.7","1","2019-10-13 11:05:09","","0","0","0","0"
"657","2019-Aug-04 23:01","9.5","91.4","721.9","8.1","1","2019-10-13 11:05:09","","0","0","0","0"
"658","2019-Aug-05 00:01","9.1","100","721.2","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"659","2019-Aug-05 01:01","9.0","100","721.2","8.9","1","2019-10-13 11:05:09","","0","0","0","0"
"660","2019-Aug-05 02:01","8.6","92.2","720.6","7.4","1","2019-10-13 11:05:09","","0","0","0","0"
"661","2019-Aug-05 03:01","8.6","92.5","720.3","7.4","1","2019-10-13 11:05:09","","0","0","0","0"
"662","2019-Aug-05 04:01","8.1","92.4","720.8","6.9","1","2019-10-13 11:05:09","","0","0","0","0"
"663","2019-Aug-05 05:01","7.4","92.7","720.7","6.3","1","2019-10-13 11:05:09","","0","0","0","0"
"664","2019-Aug-05 06:01","6.5","93.4","721","5.5","1","2019-10-13 11:05:09","","0","0","0","0"
"665","2019-Aug-05 07:01","6.5","94","720.6","5.6","1","2019-10-13 11:05:09","","0","0","0","0"
"666","2019-Aug-05 08:01","8.6","100","720.7","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"667","2019-Aug-05 09:01","11.2","85.8","720.9","8.9","1","2019-10-13 11:05:09","","0","0","0","0"
"668","2019-Aug-05 10:01","15.0","71.2","721.1","9.8","1","2019-10-13 11:05:09","","0","0","0","0"
"669","2019-Aug-05 11:01","17.6","58.1","721.4","9.3","1","2019-10-13 11:05:09","","0","0","0","0"
"670","2019-Aug-05 12:01","19.7","45.7","721.7","7.7","1","2019-10-13 11:05:09","","0","0","0","0"
"671","2019-Aug-05 13:01","18.0","48.2","721.4","6.9","1","2019-10-13 11:05:09","","0","0","0","0"
"672","2019-Aug-05 14:01","19.4","49.3","721.5","8.5","1","2019-10-13 11:05:09","","0","0","0","0"
"673","2019-Aug-05 15:01","18.5","52.4","721.2","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"674","2019-Aug-05 16:01","17.7","56.6","721.6","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"675","2019-Aug-05 17:01","10.8","96.1","722","10.2","1","2019-10-13 11:05:09","","0","0","0","0"
"676","2019-Aug-05 18:01","13.1","100","721.1","13.0","1","2019-10-13 11:05:09","","0","0","0","0"
"677","2019-Aug-05 19:01","13.5","100","720.6","13.5","1","2019-10-13 11:05:09","","0","0","0","0"
"678","2019-Aug-05 20:01","12.4","100","720.7","12.4","1","2019-10-13 11:05:09","","0","0","0","0"
"679","2019-Aug-05 21:01","10.5","100","721.1","10.5","1","2019-10-13 11:05:09","","0","0","0","0"
"680","2019-Aug-05 22:01","8.9","91.5","721.6","7.5","1","2019-10-13 11:05:09","","0","0","0","0"
"681","2019-Aug-05 23:01","8.2","92.6","720.9","7.0","1","2019-10-13 11:05:09","","0","0","0","0"
"682","2019-Aug-06 00:01","8.1","93.7","721.1","7.1","1","2019-10-13 11:05:09","","0","0","0","0"
"683","2019-Aug-06 01:01","8.0","94.2","721.2","7.1","1","2019-10-13 11:05:09","","0","0","0","0"
"684","2019-Aug-06 02:01","8.1","94.6","720.9","7.2","1","2019-10-13 11:05:09","","0","0","0","0"
"685","2019-Aug-06 03:01","8.1","94.3","720.9","7.2","1","2019-10-13 11:05:09","","0","0","0","0"
"686","2019-Aug-06 04:01","7.3","94.4","720.3","6.4","1","2019-10-13 11:05:09","","0","0","0","0"
"687","2019-Aug-06 05:01","6.6","94.7","720.2","5.8","1","2019-10-13 11:05:09","","0","0","0","0"
"688","2019-Aug-06 06:01","6.7","95.3","720.3","6.0","1","2019-10-13 11:05:09","","0","0","0","0"
"689","2019-Aug-06 07:01","7.3","93.8","720.5","6.3","1","2019-10-13 11:05:09","","0","0","0","0"
"690","2019-Aug-06 08:01","7.4","94.8","720.7","6.6","1","2019-10-13 11:05:09","","0","0","0","0"
"691","2019-Aug-06 09:01","9.3","91.5","720.8","7.9","1","2019-10-13 11:05:09","","0","0","0","0"
"692","2019-Aug-06 10:01","13.8","84.7","721","11.2","1","2019-10-13 11:05:09","","0","0","0","0"
"693","2019-Aug-06 11:01","17.8","56","721.1","8.9","1","2019-10-13 11:05:09","","0","0","0","0"
"694","2019-Aug-06 12:01","19.9","48.4","721.2","8.7","1","2019-10-13 11:05:09","","0","0","0","0"
"695","2019-Aug-06 13:01","21.0","38.5","721.1","6.4","1","2019-10-13 11:05:09","","0","0","0","0"
"696","2019-Aug-06 14:01","21.9","37.1","720.8","6.7","1","2019-10-13 11:05:09","","0","0","0","0"
"697","2019-Aug-06 15:01","22.2","35.4","720.5","6.2","1","2019-10-13 11:05:09","","0","0","0","0"
"698","2019-Aug-06 16:01","21.3","35.3","720","5.4","1","2019-10-13 11:05:09","","0","0","0","0"
"699","2019-Aug-06 17:01","21.2","35","719.8","5.2","1","2019-10-13 11:05:09","","0","0","0","0"
"700","2019-Aug-06 18:01","18.4","47.3","719.3","7.0","1","2019-10-13 11:05:09","","0","0","0","0"
"701","2019-Aug-06 19:01","18.3","42.3","719","5.3","1","2019-10-13 11:05:09","","0","0","0","0"
"702","2019-Aug-06 20:01","15.8","61.8","719","8.5","1","2019-10-13 11:05:09","","0","0","0","0"
"703","2019-Aug-06 21:01","13.1","66.2","719.2","6.9","1","2019-10-13 11:05:09","","0","0","0","0"
"704","2019-Aug-06 22:01","11.8","70.2","719.3","6.5","1","2019-10-13 11:05:09","","0","0","0","0"
"705","2019-Aug-06 23:01","11.3","70.8","719.3","6.2","1","2019-10-13 11:05:09","","0","0","0","0"
"706","2019-Aug-07 00:01","10.7","70.4","719","5.5","1","2019-10-13 11:05:09","","0","0","0","0"
"707","2019-Aug-07 01:01","10.2","73.3","718.8","5.6","1","2019-10-13 11:05:09","","0","0","0","0"
"708","2019-Aug-07 02:01","9.4","76.2","719","5.4","1","2019-10-13 11:05:09","","0","0","0","0"
"709","2019-Aug-07 03:01","8.4","78","718.9","4.8","1","2019-10-13 11:05:09","","0","0","0","0"
"710","2019-Aug-07 04:01","7.7","85.7","718.6","5.4","1","2019-10-13 11:05:09","","0","0","0","0"
"711","2019-Aug-07 05:01","8.2","77.8","718.5","4.5","1","2019-10-13 11:05:09","","0","0","0","0"
"712","2019-Aug-07 06:01","8.5","75.8","718.3","4.4","1","2019-10-13 11:05:09","","0","0","0","0"
"713","2019-Aug-07 07:01","8.8","77.3","718.4","5.0","1","2019-10-13 11:05:09","","0","0","0","0"
"714","2019-Aug-07 08:01","10.2","79.4","718.6","6.8","1","2019-10-13 11:05:09","","0","0","0","0"
"715","2019-Aug-07 09:01","13.2","75.7","718.9","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"716","2019-Aug-07 10:01","17.1","58.9","718.9","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"717","2019-Aug-07 11:01","19.3","46.7","719","7.6","1","2019-10-13 11:05:09","","0","0","0","0"
"718","2019-Aug-07 12:01","20.6","42.4","719","7.4","1","2019-10-13 11:05:09","","0","0","0","0"
"719","2019-Aug-07 13:01","21.3","42","718.8","7.9","1","2019-10-13 11:05:09","","0","0","0","0"
"720","2019-Aug-07 14:01","21.0","35.1","718.3","5.1","1","2019-10-13 11:05:09","","0","0","0","0"
"721","2019-Aug-07 15:01","20.0","48.3","718.2","8.8","1","2019-10-13 11:05:09","","0","0","0","0"
"722","2019-Aug-07 16:01","14.9","70.7","719.1","9.6","1","2019-10-13 11:05:09","","0","0","0","0"
"723","2019-Aug-07 17:01","13.6","86.2","719","11.3","1","2019-10-13 11:05:09","","0","0","0","0"
"724","2019-Aug-07 18:01","14.2","73.2","718.5","9.5","1","2019-10-13 11:05:09","","0","0","0","0"
"725","2019-Aug-07 19:01","14.4","76.3","718.2","10.3","1","2019-10-13 11:05:09","","0","0","0","0"
"726","2019-Aug-07 20:01","13.8","84.6","718.3","11.2","1","2019-10-13 11:05:09","","0","0","0","0"
"727","2019-Aug-07 21:01","12.8","88.2","718.3","10.9","1","2019-10-13 11:05:09","","0","0","0","0"
"728","2019-Aug-07 22:01","11.8","89.7","718.7","10.1","1","2019-10-13 11:05:09","","0","0","0","0"
"729","2019-Aug-07 23:01","11.6","88.6","718.9","9.7","1","2019-10-13 11:05:09","","0","0","0","0"
"730","2019-Aug-08 00:01","11.1","89.7","718.7","9.4","1","2019-10-13 11:05:09","","0","0","0","0"
"731","2019-Aug-08 01:01","10.2","92.9","718.5","9.1","1","2019-10-13 11:05:09","","0","0","0","0"
"732","2019-Aug-08 02:01","9.7","91.5","718.3","8.3","1","2019-10-13 11:05:09","","0","0","0","0"
"733","2019-Aug-08 03:01","8.5","96.8","718","8.0","1","2019-10-13 11:05:09","","0","0","0","0"
"734","2019-Aug-08 04:01","9.0","97.9","718.1","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"735","2019-Aug-08 05:01","9.4","97.4","717.8","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"736","2019-Aug-08 06:01","9.0","97.4","717.9","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"737","2019-Aug-08 07:01","9.1","97.9","718.1","8.7","1","2019-10-13 11:05:09","","0","0","0","0"
"738","2019-Aug-08 08:01","9.4","100","718.4","9.4","1","2019-10-13 11:05:09","","0","0","0","0"
"739","2019-Aug-08 09:01","10.2","100","718.6","10.2","1","2019-10-13 11:05:09","","0","0","0","0"
"740","2019-Aug-08 10:01","11.7","90.8","718.8","10.2","1","2019-10-13 11:05:09","","0","0","0","0"
"741","2019-Aug-08 11:01","13.1","84.6","718.7","10.5","1","2019-10-13 11:05:09","","0","0","0","0"
"742","2019-Aug-08 12:01","15.8","65","718.8","9.2","1","2019-10-13 11:05:09","","0","0","0","0"
"743","2019-Aug-08 13:01","12.9","93.7","718.8","11.9","1","2019-10-13 11:05:09","","0","0","0","0"
"744","2019-Aug-08 14:01","13.6","86.7","718.7","11.4","1","2019-10-13 11:05:09","","0","0","0","0"
"745","2019-Aug-08 15:01","11.6","100","718.6","11.6","1","2019-10-13 11:05:09","","0","0","0","0"
"746","2019-Aug-08 16:01","11.8","100","717.9","11.8","1","2019-10-13 11:05:09","","0","0","0","0"
"747","2019-Aug-08 17:01","13.9","96.6","717.8","13.3","1","2019-10-13 11:05:09","","0","0","0","0"
"748","2019-Aug-08 18:01","13.9","96.9","717.5","13.4","1","2019-10-13 11:05:09","","0","0","0","0"
"749","2019-Aug-08 19:01","12.4","100","717.4","12.4","1","2019-10-13 11:05:09","","0","0","0","0"
"750","2019-Aug-08 20:01","10.9","100","717.5","10.9","1","2019-10-13 11:05:09","","0","0","0","0"
"751","2019-Aug-08 21:01","8.9","100","717.8","8.9","1","2019-10-13 11:05:09","","0","0","0","0"
"752","2019-Aug-08 22:01","7.7","91","718.3","6.3","1","2019-10-13 11:05:09","","0","0","0","0"
"753","2019-Aug-08 23:01","7.2","91.5","718.5","5.9","1","2019-10-13 11:05:09","","0","0","0","0"
"754","2019-Aug-09 00:01","6.7","92.1","718.3","5.5","1","2019-10-13 11:05:09","","0","0","0","0"
"755","2019-Aug-09 01:01","6.5","92.9","717.6","5.4","1","2019-10-13 11:05:09","","0","0","0","0"
"756","2019-Aug-09 02:01","8.1","93.4","717.6","7.1","1","2019-10-13 11:05:09","","0","0","0","0"
"757","2019-Aug-09 03:01","8.2","91.4","717.5","6.8","1","2019-10-13 11:05:09","","0","0","0","0"
"758","2019-Aug-09 04:01","8.0","92.8","717.4","6.9","1","2019-10-13 11:05:09","","0","0","0","0"
"759","2019-Aug-09 05:01","7.2","93.1","717.5","6.1","1","2019-10-13 11:05:09","","0","0","0","0"
"760","2019-Aug-09 06:01","6.3","94","717.5","5.4","1","2019-10-13 11:05:09","","0","0","0","0"
"761","2019-Aug-09 07:01","6.4","94.8","717.9","5.6","1","2019-10-13 11:05:09","","0","0","0","0"
"762","2019-Aug-09 08:01","8.7","94.4","717.8","7.8","1","2019-10-13 11:05:09","","0","0","0","0"
"763","2019-Aug-09 09:01","10.7","100","717.9","10.7","1","2019-10-13 11:05:09","","0","0","0","0"
"764","2019-Aug-09 10:01","13.4","78","717.8","9.6","1","2019-10-13 11:05:09","","0","0","0","0"
"765","2019-Aug-09 11:01","17.3","58.1","718.2","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"766","2019-Aug-09 12:01","19.1","49.3","718.1","8.3","1","2019-10-13 11:05:09","","0","0","0","0"
"767","2019-Aug-09 13:01","20.2","44.5","718.2","7.8","1","2019-10-13 11:05:09","","0","0","0","0"
"768","2019-Aug-09 14:01","20.6","42.7","718.4","7.5","1","2019-10-13 11:05:09","","0","0","0","0"
"769","2019-Aug-09 15:01","20.9","41.9","718.1","7.5","1","2019-10-13 11:05:09","","0","0","0","0"
"770","2019-Aug-09 16:01","20.8","42.4","717.8","7.6","1","2019-10-13 11:05:09","","0","0","0","0"
"771","2019-Aug-09 17:01","19.8","45.8","717.6","7.8","1","2019-10-13 11:05:09","","0","0","0","0"
"772","2019-Aug-09 18:01","18.8","46.4","717.8","7.1","1","2019-10-13 11:05:09","","0","0","0","0"
"773","2019-Aug-09 19:01","18.2","49.1","718","7.4","1","2019-10-13 11:05:09","","0","0","0","0"
"774","2019-Aug-09 20:01","14.8","57.5","718","6.5","1","2019-10-13 11:05:09","","0","0","0","0"
"775","2019-Aug-09 21:01","12.4","63.9","718","5.7","1","2019-10-13 11:05:09","","0","0","0","0"
"776","2019-Aug-09 22:01","10.6","72.1","718.4","5.8","1","2019-10-13 11:05:09","","0","0","0","0"
"777","2019-Aug-09 23:01","10.1","71.3","718.4","5.1","1","2019-10-13 11:05:09","","0","0","0","0"
"778","2019-Aug-10 00:01","9.9","73.4","718.2","5.3","1","2019-10-13 11:05:09","","0","0","0","0"
"779","2019-Aug-10 01:01","10.0","73.5","718.2","5.5","1","2019-10-13 11:05:09","","0","0","0","0"
"780","2019-Aug-10 02:01","9.8","77.4","718","6.0","1","2019-10-13 11:05:09","","0","0","0","0"
"781","2019-Aug-10 03:01","9.5","79","717.7","6.0","1","2019-10-13 11:05:09","","0","0","0","0"
"782","2019-Aug-10 04:01","9.3","84.9","717.5","6.9","1","2019-10-13 11:05:09","","0","0","0","0"
"783","2019-Aug-10 05:01","8.8","88.3","717.5","6.9","1","2019-10-13 11:05:09","","0","0","0","0"
"784","2019-Aug-10 06:01","8.9","89.5","717.7","7.2","1","2019-10-13 11:05:09","","0","0","0","0"
"785","2019-Aug-10 07:01","9.3","89.4","718.3","7.6","1","2019-10-13 11:05:09","","0","0","0","0"
"786","2019-Aug-10 08:01","10.2","90.2","718.6","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"787","2019-Aug-10 09:01","11.8","87.2","719.2","9.7","1","2019-10-13 11:05:09","","0","0","0","0"
"788","2019-Aug-10 10:01","11.1","93.8","719.3","10.1","1","2019-10-13 11:05:09","","0","0","0","0"
"789","2019-Aug-10 11:01","13.1","79.1","719.2","9.5","1","2019-10-13 11:05:09","","0","0","0","0"
"790","2019-Aug-10 12:01","14.3","64.5","719.3","7.7","1","2019-10-13 11:05:09","","0","0","0","0"
"791","2019-Aug-10 13:01","15.2","61","719.2","7.7","1","2019-10-13 11:05:09","","0","0","0","0"
"792","2019-Aug-10 14:01","17.9","51.5","718.9","7.8","1","2019-10-13 11:05:09","","0","0","0","0"
"793","2019-Aug-10 15:01","16.2","53.6","718.8","6.8","1","2019-10-13 11:05:09","","0","0","0","0"
"794","2019-Aug-10 16:01","16.2","55.4","718.5","7.3","1","2019-10-13 11:05:09","","0","0","0","0"
"795","2019-Aug-10 17:01","17.0","51","718","6.8","1","2019-10-13 11:05:09","","0","0","0","0"
"796","2019-Aug-10 18:01","17.4","56.4","717.7","8.6","1","2019-10-13 11:05:09","","0","0","0","0"
"797","2019-Aug-10 19:01","14.4","73","717.6","9.6","1","2019-10-13 11:05:09","","0","0","0","0"
"798","2019-Aug-10 20:01","12.6","78.8","717.3","9.0","1","2019-10-13 11:05:09","","0","0","0","0"
"799","2019-Aug-10 21:01","11.2","89.2","717.7","9.4","1","2019-10-13 11:05:09","","0","0","0","0"
